race_id,race_name,year,month,date_label,category,race_type,race_country,race_subtitle,finishers,scoring_places,winner_points,top10_points,total_points,gc_scoring_places,gc_winner_points,gc_top10_points,gc_total_points,stage_count,stage_pages_parsed,stage_pages_missing,stage_scoring_places,stage_winner_points,stage_top10_points,stage_total_points,gc_points_share,stage_points_share,startlist_size,experienced_riders,total_startlist_starts,total_startlist_wins,total_startlist_podiums,total_startlist_top10s,total_field_form,top10_field_form,avg_top10_field_form,finish_rate,points_per_top10_form,points_per_total_form
167,Kamp. van Vlaanderen,2024,9,20.09,1.1,One-day,Belgium,"UCI, One-day race, 20th September 2024, Belgium",170,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,170,170,398.0,8.0,20.0,50.0,133.8,76.4,7.640000000000001,1.0,7.0680628272251305,4.559043348281016
68,Memorial Pantani,2024,9,14.09,1.1,One-day,Italy,"UCI, One-day race, 14th September 2024, Italy",167,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,167,167,287.0,4.0,9.0,29.0,78.7,47.8,4.779999999999999,1.0,11.297071129707112,7.750952986022871
170,Omloop van het Houtland,2024,9,25.09,1.1,One-day,Belgium,"UCI, One-day race, 25th September 2024, Belgium",148,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,148,148,317.0,4.0,16.0,40.0,99.7,61.8,6.180000000000001,1.0,8.737864077669903,6.118355065195588
949,Paris-Chauny,2024,9,22.09,1.1,One-day,France,"UCI, One-day race, 22nd September 2024, France",148,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,148,148,272.0,2.0,7.0,24.0,64.2,37.8,3.78,1.0,14.285714285714286,9.501557632398754
168,SUPER 8 Classic,2024,9,21.09,1.Pro,One-day,Belgium,"UCI, One-day race, 21st September 2024, Belgium",152,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,152,152,332.0,6.0,11.0,33.0,95.2,47.2,4.720000000000001,1.0,19.385593220338983,11.764705882352942
37,Tour de Luxembourg,2024,9,18.09-22.09,2.Pro,Stage race,Luxembourg,"UCI, Stage race, 18th -22nd September 2024, Luxembourg",114,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,114,114,207.0,3.0,8.0,30.0,67.7,36.7,3.669999999999999,1.0,32.152588555858316,20.457902511078284
45,Tour of Britain,2024,9,03.09-08.09,2.Pro,Stage race,Great Britain,"UCI, Stage race, 3rd  -8th September 2024, Great Britain",107,70,320.0,1233.0,1438.0,40,200.0,915.0,1120.0,6,6,0,30,120.0,318.0,318.0,0.7788595271210014,0.2211404728789986,107,107,195.0,2.0,10.0,24.0,59.499999999999986,34.5,3.45,1.0,35.73913043478261,24.168067226890763
20781,Tour of Istanbul,2024,9,12.09-15.09,2.1,Stage race,Turkey,"UCI, Stage race, 12th -15th September 2024, Turkey",144,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,144,144,181.0,1.0,4.0,16.0,41.1,18.700000000000003,1.8700000000000003,1.0,33.582887700534755,16.982968369829685
205,Trofeo Matteotti,2024,9,15.09,1.1,One-day,Italy,"UCI, One-day race, 15th September 2024, Italy",131,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,131,131,207.0,4.0,7.0,20.0,59.7,36.2,3.62,1.0,14.917127071823206,10.217755443886098
16523,Betcity Elfstedenrace,2024,10,02.10,1.1,One-day,Netherlands,"UCI, One-day race, 2nd October 2024, Netherlands",103,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,103,103,164.0,2.0,6.0,24.0,52.400000000000006,27.200000000000003,2.72,1.0,19.852941176470587,11.6412213740458
159,Binche-Chimay-Binche,2024,10,01.10,1.1,One-day,Belgium,"UCI, One-day race, 1st October 2024, Belgium",169,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,169,169,391.0,6.0,17.0,42.0,116.1,60.2,6.0200000000000005,1.0,8.970099667774086,5.254091300602929
773,CRO Race,2024,10,01.10-06.10,2.1,Stage race,Croatia,"UCI, Stage race, 1st -6th October 2024, Croatia",139,43,209.0,672.0,742.0,25,125.0,540.0,610.0,6,6,0,18,84.0,132.0,132.0,0.8221024258760108,0.1778975741239892,139,139,229.0,2.0,6.0,17.0,51.9,26.3,2.63,1.0,25.55133079847909,14.296724470134874
154,Chrono des Nations,2024,10,13.10,1.1,One-day,France,"UCI, One-day race, 13th October 2024, France",19,19,125.0,540.0,592.0,19,125.0,540.0,592.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,19,19,35.0,3.0,7.0,22.0,41.50000000000001,40.5,4.05,1.0,13.333333333333334,14.265060240963852
262,Coppa Agostoni,2024,10,06.10,1.1,One-day,Italy,"UCI, One-day race, 6th October 2024, Italy",146,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,146,146,302.0,4.0,10.0,31.0,83.2,44.0,4.4,1.0,12.272727272727272,7.331730769230769
196,Coppa Bernocchi,2024,10,07.10,1.Pro,One-day,Italy,"UCI, One-day race, 7th October 2024, Italy",168,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,168,168,358.0,3.0,10.0,31.0,85.8,37.2,3.72,1.0,24.596774193548384,13.053613053613054
183,Giro del Veneto,2024,10,16.10,1.Pro,One-day,Italy,"UCI, One-day race, 16th October 2024, Italy",121,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,121,121,198.0,2.0,6.0,25.0,56.79999999999999,29.1,2.91,1.0,31.443298969072163,19.71830985915493
29,Giro dell'Emilia,2024,10,05.10,1.Pro,One-day,Italy,"UCI, One-day race, 5th October 2024, Italy",162,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,162,162,440.0,8.0,18.0,53.0,139.0,75.9,7.590000000000001,1.0,12.055335968379444,8.057553956834532
61,Gran Piemonte,2024,10,10.10,1.Pro,One-day,Italy,"UCI, One-day race, 10th October 2024, Italy",122,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,155,155,355.0,2.0,9.0,32.0,82.5,36.9,3.69,0.7870967741935484,24.796747967479675,13.575757575757576
95,Japan Cup,2024,10,20.10,1.Pro,One-day,Japan,"UCI, One-day race, 20th October 2024, Japan",112,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,112,112,291.0,2.0,10.0,30.0,75.1,44.2,4.42,1.0,20.701357466063342,14.913448735019974
158,Münsterland Giro,2024,10,03.10,1.Pro,One-day,Germany,"UCI, One-day race, 3rd  October 2024, Germany",150,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,150,150,334.0,3.0,11.0,36.0,89.39999999999999,47.1,4.71,1.0,19.426751592356688,12.527964205816556
28,Paris - Tours,2024,10,06.10,1.Pro,One-day,France,"UCI, One-day race, 6th October 2024, France",156,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,156,156,473.0,7.0,18.0,51.0,137.3,68.10000000000001,6.8100000000000005,1.0,13.43612334801762,8.157319737800437
18945,Tour de Kyushu,2024,10,12.10-14.10,2.1,Stage race,Japan,"UCI, Stage race, 12th -14th October 2024, Japan",98,34,167.0,606.0,676.0,25,125.0,540.0,610.0,3,3,0,9,42.0,66.0,66.0,0.9023668639053254,0.0976331360946745,98,98,144.0,1.0,3.0,14.0,34.400000000000006,17.400000000000002,1.7400000000000002,1.0,34.82758620689655,19.651162790697672
128,Tour de Langkawi,2024,10,29.09-06.10,2.Pro,Stage race,Malaysia,"UCI, Stage race, 29th September-6th October 2024, Malaysia",132,80,360.0,1339.0,1544.0,40,200.0,915.0,1120.0,8,8,0,40,160.0,424.0,424.0,0.7253886010362695,0.2746113989637305,132,132,259.0,2.0,5.0,17.0,53.900000000000006,24.4,2.44,1.0,54.87704918032787,28.6456400742115
242,Tour of Taihu Lake,2024,10,09.10-13.10,2.Pro,Stage race,China,"UCI, Stage race, 9th -13th October 2024, China",131,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,131,131,199.0,4.0,6.0,21.0,58.900000000000006,32.6,3.26,1.0,36.19631901840491,23.51443123938879
15208,Veneto Classic,2024,10,20.10,1.Pro,One-day,Italy,"UCI, One-day race, 20th October 2024, Italy",118,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,118,118,187.0,4.0,11.0,26.0,67.69999999999997,43.8,4.380000000000001,1.0,20.89041095890411,16.543574593796166
411,Clàssica Comunitat Valenciana 1969,2025,1,26.01,1.1,One-day,Spain,"UCI, One-day race, 26th January 2025, Spain",154,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,154,154,230.0,1.0,6.0,16.0,48.0,23.299999999999997,2.3299999999999996,1.0,23.175965665236053,12.708333333333334
22183,Gran Premio Castellón,2025,1,25.01,1.1,One-day,Spain,"UCI, One-day race, 25th January 2025, Spain",147,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,147,147,181.0,2.0,5.0,16.0,45.1,23.6,2.3600000000000003,1.0,22.881355932203387,13.52549889135255
13182,Surf Coast Classic,2025,1,30.01,1.1,One-day,Australia,"UCI, One-day race, 30th January 2025, Australia",96,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,96,96,124.0,1.0,4.0,12.0,31.4,19.4,1.94,1.0,27.83505154639175,19.426751592356688
271,Trofeo Calvià,2025,1,29.01,1.1,One-day,Spain,"UCI, One-day race, 29th January 2025, Spain",173,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,173,173,272.0,2.0,5.0,18.0,56.2,26.3,2.63,1.0,20.53231939163498,10.85409252669039
100,Trofeo Serra Tramuntana,2025,1,31.01,1.1,One-day,Spain,"UCI, One-day race, 31st January 2025, Spain",174,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,174,174,336.0,2.0,6.0,26.0,71.60000000000001,31.9,3.19,1.0,16.927899686520377,8.519553072625698
102,Trofeo Ses Salines,2025,1,30.01,1.1,One-day,Spain,"UCI, One-day race, 30th January 2025, Spain",171,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,171,171,243.0,1.0,6.0,19.0,52.3,23.9,2.3899999999999997,1.0,22.594142259414227,11.663479923518164
868,AlUla Tour,2025,2,28.01-01.02,2.1,Stage race,Saudi Arabia,"UCI, Stage race, 28th January-1st February 2025, Saudi Arabia",118,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,118,118,184.0,1.0,3.0,11.0,35.40000000000001,17.500000000000004,1.7500000000000004,1.0,37.14285714285714,20.33898305084745
129,Clasica de Almeria,2025,2,16.02,1.Pro,One-day,Spain,"UCI, One-day race, 16th February 2025, Spain",120,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,120,120,234.0,3.0,9.0,22.0,63.39999999999999,39.9,3.99,1.0,22.93233082706767,17.66561514195584
21999,Classic Var,2025,2,21.02,1.1,One-day,France,"UCI, One-day race, 21st February 2025, France",108,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,108,108,136.0,2.0,4.0,11.0,34.60000000000001,22.500000000000004,2.2500000000000004,1.0,23.999999999999996,17.630057803468205
16519,Clásica Jaén,2025,2,17.02,1.1,One-day,Spain,"UCI, One-day race, 17th February 2025, Spain",90,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,90,90,152.0,1.0,6.0,21.0,45.2,27.4,2.74,1.0,19.70802919708029,13.49557522123894
18947,Figueira Champions Classic,2025,2,16.02,1.Pro,One-day,Portugal,"UCI, One-day race, 16th February 2025, Portugal",155,40,200.0,915.0,1070.0,40,200.0,915.0,1070.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,155,155,248.0,1.0,4.0,15.0,46.8,21.90000000000001,2.1900000000000004,1.0,41.78082191780821,22.86324786324786
97,GP la Marseillaise,2025,2,02.02,1.1,One-day,France,"UCI, One-day race, 2nd February 2025, France",144,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,144,144,292.0,3.0,10.0,25.0,73.2,40.0,4.0,1.0,13.5,8.333333333333332
18946,Muscat Classic,2025,2,07.02,1.1,One-day,Oman,"UCI, One-day race, 7th February 2025, Oman",117,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,117,117,162.0,2.0,6.0,16.0,44.20000000000001,26.0,2.6,1.0,20.76923076923077,13.800904977375565
4396,Tour de La Provence,2025,2,14.02-16.02,2.1,Stage race,France,"UCI, Stage race, 14th -16th February 2025, France",112,34,167.0,606.0,676.0,25,125.0,540.0,610.0,3,3,0,9,42.0,66.0,66.0,0.9023668639053254,0.0976331360946745,112,112,195.0,2.0,5.0,18.0,48.5,25.799999999999997,2.5799999999999996,1.0,23.48837209302326,13.938144329896907
111,Tour des Alpes-Maritimes,2025,2,22.02-23.02,2.1,Stage race,France,"UCI, Stage race, 22nd -23rd February 2025, France",110,31,153.0,584.0,639.0,25,125.0,540.0,610.0,2,2,0,6,28.0,44.0,29.0,0.9546165884194052,0.0453834115805946,110,110,236.0,1.0,7.0,24.0,57.599999999999994,32.8,3.28,1.0,17.804878048780488,11.093750000000002
57,Tour of Oman,2025,2,08.02-12.02,2.Pro,Stage race,Oman,"UCI, Stage race, 8th -12th February 2025, Oman",122,65,300.0,1180.0,1365.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,245.0,0.8205128205128205,0.1794871794871795,122,122,214.0,2.0,5.0,21.0,53.399999999999984,28.5,2.85,1.0,41.40350877192982,25.561797752808996
83,Trofeo Palma,2025,2,02.02,1.1,One-day,Spain,"UCI, One-day race, 2nd February 2025, Spain",168,25,125.0,540.0,605.0,25,125.0,540.0,605.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,168,168,270.0,1.0,4.0,22.0,56.0,24.7,2.47,1.0,21.86234817813765,10.803571428571429
319,Volta Comunitat Valenciana,2025,2,05.02-09.02,2.Pro,Stage race,Spain,"UCI, Stage race, 5th -9th February 2025, Spain",154,60,280.0,1127.0,1332.0,40,200.0,915.0,1120.0,5,4,1,20,80.0,212.0,212.0,0.8408408408408409,0.1591591591591591,154,154,317.0,3.0,11.0,30.0,81.7,46.7,4.67,1.0,24.132762312633833,16.303549571603426
107,Volta ao Algarve,2025,2,19.02-23.02,2.Pro,Stage race,Portugal,"UCI, Stage race, 19th -23rd February 2025, Portugal",175,60,280.0,1127.0,1332.0,40,200.0,915.0,1120.0,5,4,1,20,80.0,212.0,212.0,0.8408408408408409,0.1591591591591591,175,175,528.0,4.0,14.0,45.0,123.79999999999998,54.69999999999999,5.469999999999999,1.0,20.603290676416822,10.75928917609047
110,Vuelta a Andalucía,2025,2,19.02-23.02,2.Pro,Stage race,Spain,"UCI, Stage race, 19th -23rd February 2025, Spain",115,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,115,115,229.0,3.0,6.0,22.0,59.9,36.50000000000001,3.650000000000001,1.0,32.32876712328766,23.12186978297162
74,Vuelta a Murcia,2025,2,15.02,1.1,One-day,Spain,"UCI, One-day race, 15th February 2025, Spain",106,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,124,124,199.0,2.0,6.0,16.0,47.9,27.3,2.73,0.8548387096774194,19.78021978021978,12.734864300626306
106,Étoile de Bessèges,2025,2,05.02-09.02,2.1,Stage race,France,"UCI, Stage race, 5th -9th February 2025, France",146,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,146,146,348.0,3.0,9.0,29.0,81.8,45.1,4.51,1.0,14.41241685144124,8.80195599022005
123,Bredene Koksijde Classic,2025,3,21.03,1.Pro,One-day,Belgium,"UCI, One-day race, 21st March 2025, Belgium",152,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,152,152,337.0,4.0,11.0,36.0,92.7,51.4,5.14,1.0,17.801556420233464,12.08198489751888
125,Cholet Agglo Tour,2025,3,23.03,1.1,One-day,France,"UCI, One-day race, 23rd  March 2025, France",142,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,142,142,249.0,1.0,10.0,32.0,69.9,33.8,3.38,1.0,15.976331360946746,8.726752503576538
114,Coppi e Bartali,2025,3,25.03-29.03,2.1,Stage race,Italy,"UCI, Stage race, 25th -29th March 2025, Italy",173,40,195.0,640.0,680.0,25,125.0,540.0,610.0,5,5,0,15,70.0,100.0,70.0,0.8970588235294118,0.1029411764705882,173,173,324.0,2.0,9.0,25.0,72.4,36.4,3.64,1.0,17.582417582417584,9.392265193370164
116,Ename Samyn Classic,2025,3,04.03,1.1,One-day,Belgium,"UCI, One-day race, 4th March 2025, Belgium",172,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,172,172,393.0,4.0,12.0,37.0,100.3,55.10000000000001,5.510000000000001,1.0,9.800362976406532,6.081754735792622
432,Faun Drome Classic,2025,3,02.03,1.Pro,One-day,France,"UCI, One-day race, 2nd March 2025, France",154,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,154,154,369.0,5.0,13.0,43.0,107.9,64.1,6.409999999999999,1.0,14.274570982839316,10.379981464318814
121,Faun-Ardèche Classic,2025,3,01.03,1.Pro,One-day,France,"UCI, One-day race, 1st March 2025, France",154,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,154,154,349.0,6.0,16.0,47.0,115.9,63.4,6.34,1.0,14.43217665615142,9.663503019844692
2729,GP Jean-Pierre Monseré,2025,3,09.03,1.1,One-day,Belgium,"UCI, One-day race, 9th March 2025, Belgium",166,25,125.0,540.0,580.0,25,125.0,540.0,580.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,166,166,327.0,3.0,12.0,36.0,89.70000000000002,46.70000000000001,4.670000000000001,1.0,11.563169164882224,6.465997770345595
146,GP de Denain,2025,3,20.03,1.Pro,One-day,France,"UCI, One-day race, 20th March 2025, France",154,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,154,154,347.0,4.0,11.0,42.0,99.7,43.400000000000006,4.340000000000001,1.0,21.08294930875576,11.23370110330993
539,Grand Prix Criquielion,2025,3,08.03,1.1,One-day,Belgium,"UCI, One-day race, 8th March 2025, Belgium",164,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,164,164,265.0,3.0,10.0,27.0,72.5,39.2,3.92,1.0,13.775510204081632,8.413793103448276
84,Kuurne-Brussel-Kuurne,2025,3,02.03,1.Pro,One-day,Belgium,"UCI, One-day race, 2nd March 2025, Belgium",175,40,200.0,915.0,1105.0,40,200.0,915.0,1105.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,175,175,574.0,5.0,15.0,51.0,138.4,56.8,5.680000000000001,1.0,16.109154929577464,7.984104046242774
260,La Roue Tourangelle,2025,3,30.03,1.1,One-day,France,"UCI, One-day race, 30th March 2025, France",138,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,138,138,264.0,2.0,11.0,31.0,74.4,43.9,4.39,1.0,12.300683371298406,8.198924731182794
89,Milano - Torino,2025,3,19.03,1.Pro,One-day,Italy,"UCI, One-day race, 19th March 2025, Italy",130,40,200.0,915.0,1105.0,40,200.0,915.0,1105.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,130,130,249.0,4.0,12.0,28.0,76.9,46.8,4.680000000000001,1.0,19.55128205128205,14.36931079323797
122,Nokere Koerse,2025,3,19.03,1.Pro,One-day,Belgium,"UCI, One-day race, 19th March 2025, Belgium",135,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,135,135,327.0,3.0,11.0,30.0,82.70000000000002,43.79999999999999,4.379999999999999,1.0,20.890410958904113,13.542926239419586
16526,O Gran Camiño,2025,3,26.02-02.03,2.1,Stage race,Spain,"UCI, Stage race, 26th February-2nd March 2025, Spain",126,39,176.0,631.0,691.0,25,125.0,540.0,610.0,5,5,0,14,51.0,91.0,81.0,0.8827785817655571,0.1172214182344428,126,126,200.0,1.0,3.0,16.0,42.00000000000001,20.7,2.07,1.0,30.483091787439616,16.45238095238095
132,Tour de Taiwan,2025,3,16.03-20.03,2.1,Stage race,Taiwan,"UCI, Stage race, 16th -20th March 2025, Taiwan",110,40,195.0,650.0,715.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,105.0,0.8531468531468531,0.1468531468531468,110,110,227.0,3.0,8.0,27.0,66.69999999999999,37.5,3.75,1.0,17.333333333333332,10.719640179910046
450,Tour du Rwanda,2025,3,23.02-02.03,2.1,Stage race,Rwanda,"UCI, Stage race, 23rd  February-2nd March 2025, Rwanda",69,46,223.0,679.0,749.0,25,125.0,540.0,610.0,8,7,1,21,98.0,139.0,139.0,0.8144192256341789,0.1855807743658211,69,69,160.0,2.0,8.0,29.0,59.0,41.3,4.13,1.0,16.440677966101696,12.694915254237287
507,Tour of Thailand,2025,3,24.03-29.03,2.1,Stage race,Thailand,"UCI, Stage race, 24th -29th March 2025, Thailand",112,43,209.0,672.0,727.0,25,125.0,540.0,610.0,6,6,0,18,84.0,132.0,117.0,0.8390646492434664,0.1609353507565337,112,112,286.0,4.0,11.0,31.0,82.6,48.5,4.85,1.0,13.855670103092784,8.801452784503633
112,Trofeo Laigueglia,2025,3,05.03,1.Pro,One-day,Italy,"UCI, One-day race, 5th March 2025, Italy",171,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,171,171,384.0,2.0,8.0,35.0,87.4,44.3,4.43,1.0,20.654627539503387,12.814645308924485
77,Brabantse Pijl,2025,4,18.04,1.Pro,One-day,Belgium,"UCI, One-day race, 18th April 2025, Belgium",136,40,200.0,915.0,1075.0,40,200.0,915.0,1075.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,136,136,296.0,2.0,10.0,34.0,79.6,40.6,4.0600000000000005,1.0,22.536945812807883,13.505025125628142
15075,Classic Grand Besançon Doubs,2025,4,18.04,1.1,One-day,France,"UCI, One-day race, 18th April 2025, France",115,25,125.0,540.0,605.0,25,125.0,540.0,605.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,115,115,205.0,2.0,4.0,23.0,53.49999999999999,32.8,3.28,1.0,16.463414634146343,11.308411214953273
48,GP Miguel Indurain,2025,4,05.04,1.Pro,One-day,Spain,"UCI, One-day race, 5th April 2025, Spain",119,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,132,132,314.0,5.0,10.0,37.0,93.4,45.99999999999999,4.6,0.9015151515151516,19.89130434782609,11.991434689507496
108,Giro Reggio Calabria,2025,4,12.04,1.1,One-day,Italy,"UCI, One-day race, 12th April 2025, Italy",95,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,95,95,110.0,2.0,4.0,14.0,35.0,21.9,2.19,1.0,24.657534246575345,17.428571428571427
752,Giro d'Abruzzo,2025,4,15.04-18.04,2.1,Stage race,Italy,"UCI, Stage race, 15th -18th April 2025, Italy",124,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,124,124,159.0,1.0,4.0,12.0,34.900000000000006,19.4,1.94,1.0,32.371134020618555,19.999999999999996
126,NXT Classic,2025,4,05.04,1.1,One-day,Netherlands,"UCI, One-day race, 5th April 2025, Netherlands",130,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,130,130,242.0,1.0,5.0,19.0,51.2,26.09999999999999,2.609999999999999,1.0,20.689655172413797,11.9140625
145,Paris - Camembert,2025,4,02.04,1.1,One-day,France,"UCI, One-day race, 2nd April 2025, France",121,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,121,121,249.0,3.0,10.0,25.0,68.89999999999999,41.6,4.16,1.0,12.98076923076923,8.853410740203195
437,Ronde van Limburg,2025,4,16.04,1.1,One-day,Belgium,"UCI, One-day race, 16th April 2025, Belgium",139,25,125.0,540.0,570.0,25,125.0,540.0,570.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,139,139,250.0,1.0,5.0,30.0,63.0,35.5,3.55,1.0,15.211267605633802,9.047619047619047
134,Route Adélie de Vitré,2025,4,04.04,1.1,One-day,France,"UCI, One-day race, 4th April 2025, France",127,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,127,127,253.0,4.0,11.0,30.0,78.29999999999997,47.3,4.7299999999999995,1.0,11.41649048625793,7.790549169859518
217,Région Pays de la Loire Tour,2025,4,08.04-11.04,2.1,Stage race,France,"UCI, Stage race, 8th -11th April 2025, France",118,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,118,118,193.0,1.0,5.0,18.0,45.3,26.0,2.6,1.0,24.153846153846153,15.408388520971304
56,Scheldeprijs,2025,4,09.04,1.Pro,One-day,Belgium,"UCI, One-day race, 9th April 2025, Belgium",149,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,149,149,415.0,6.0,17.0,55.0,131.5,83.4,8.34,1.0,10.971223021582732,8.517110266159696
162,Tour du Doubs,2025,4,20.04,1.1,One-day,France,"UCI, One-day race, 20th April 2025, France",114,25,125.0,540.0,595.0,25,125.0,540.0,595.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,114,114,226.0,2.0,7.0,27.0,62.599999999999994,34.9,3.49,1.0,15.472779369627508,9.504792332268371
