race,year,team_norm,riders_started,slug,tier,points_scored,is_proteam
Grand Prix d'Isbergues - Pas de Calais,2023,q36.5 pro cycling team,7,gp-d-isbergues,Lower,75.0,True
Grand Prix d'Isbergues - Pas de Calais,2023,totalenergies,7,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2023,tudor pro cycling team,7,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,bingoal wb,7,gp-d-isbergues,Lower,28.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,israel - premier tech,7,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,lotto dstny,7,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,q36.5 pro cycling team,6,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,team flanders - baloise,7,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,totalenergies,7,gp-d-isbergues,Lower,0.0,True
Grand Prix d'Isbergues - Pas de Calais,2024,tudor pro cycling team,7,gp-d-isbergues,Lower,75.0,True
Grand Prix de Denain - Porte du Hainaut,2022,b&b hotels - ktm,7,gp-de-denain,Pro,50.0,True
Grand Prix de Denain - Porte du Hainaut,2022,bardiani-csf-faizanè,6,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2022,bingoal pauwels sauces wb,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2022,sport vlaanderen - baloise,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2022,team arkéa samsic,6,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2022,totalenergies,5,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2022,uno-x pro cycling team,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2023,bingoal wb,6,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2023,human powered health,6,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2023,lotto dstny,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2023,q36.5 pro cycling team,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2023,team flanders - baloise,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2023,totalenergies,6,gp-de-denain,Pro,50.0,True
Grand Prix de Denain - Porte du Hainaut,2024,bingoal wb,7,gp-de-denain,Pro,85.0,True
Grand Prix de Denain - Porte du Hainaut,2024,euskaltel - euskadi,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2024,lotto dstny,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2024,q36.5 pro cycling team,7,gp-de-denain,Pro,125.0,True
Grand Prix de Denain - Porte du Hainaut,2024,tdt - unibet cycling team,7,gp-de-denain,Pro,18.0,True
Grand Prix de Denain - Porte du Hainaut,2024,team flanders - baloise,6,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2024,totalenergies,7,gp-de-denain,Pro,60.0,True
Grand Prix de Denain - Porte du Hainaut,2025,euskaltel - euskadi,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2025,lotto,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2025,q36.5 pro cycling team,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2025,team flanders - baloise,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2025,totalenergies,7,gp-de-denain,Pro,0.0,True
Grand Prix de Denain - Porte du Hainaut,2025,unibet tietema rockets,7,gp-de-denain,Pro,35.0,True
Grand Prix de Denain - Porte du Hainaut,2025,wagner bazin wb,7,gp-de-denain,Pro,0.0,True
Grand Prix de Wallonie,2022,alpecin - deceuninck,7,gp-de-wallonie,Pro,125.0,True
Grand Prix de Wallonie,2022,b&b hotels - ktm,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2022,bingoal pauwels sauces wb,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2022,sport vlaanderen - baloise,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2022,team arkéa samsic,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2022,totalenergies,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2022,uno-x pro cycling team,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2023,bingoal wb,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2023,human powered health,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2023,israel - premier tech,7,gp-de-wallonie,Pro,85.0,True
Grand Prix de Wallonie,2023,lotto dstny,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2023,q36.5 pro cycling team,7,gp-de-wallonie,Pro,45.0,True
Grand Prix de Wallonie,2023,team flanders - baloise,7,gp-de-wallonie,Pro,18.0,True
Grand Prix de Wallonie,2023,totalenergies,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2023,tudor pro cycling team,7,gp-de-wallonie,Pro,0.0,True
Grand Prix de Wallonie,2023,uno-x pro cycling team,7,gp-de-wallonie,Pro,0.0,True
