rider_slug,rider_name,year_from,year_to,team_from,team_from_slug,team_from_class,team_from_annotation,team_from_trainee_flag,team_from_as_from_mmdd,team_from_until_mmdd,team_to,team_to_slug,team_to_class,team_to_match_status,transfer_context_type,had_prior_year_trainee_with_team_to,date_of_birth,age_at_transfer,age_on_jan_1,specialty_primary,specialty_primary_score,origin_team_context_group,origin_is_development_like,origin_class_rank,destination_class_rank,transfer_class_step,transfer_step_label,prior_year_uci_points,prior_year_racedays,prior_year_points_per_raceday,prior_year_result_summary_source,prior_year_n_starts,prior_year_n_started,prior_year_n_finished,prior_year_n_wins,prior_year_n_podiums,prior_year_n_top10s,prior_year_n_scoring_results,prior_year_finish_rate,prior_year_scoring_rate,prior_year_uci_points_from_stages,prior_year_uci_points_from_gc,prior_year_uci_points_from_one_day,prior_year_uci_points_from_secondary,prior_year_stage_points_share,prior_year_gc_points_share,prior_year_one_day_points_share,prior_year_secondary_points_share,prior_year_scored_150_flag,prior_year_scored_250_flag,prior_year_panel_available,prior_year_baseline_available,prior_year_baseline_source,prior_year_racedays_is_proxy,prior_year_uci_points_external_context,prior_year_pcs_points_external_context,prior_year_racedays_external_context_proxy,prior_year_n_starts_external_context,prior_year_n_started_external_context,prior_year_n_finished_external_context,prior_year_n_wins_external_context,prior_year_n_podiums_external_context,prior_year_n_top10s_external_context,prior_year_n_scoring_results_external_context,prior_year_uci_points_from_stages_external_context,prior_year_uci_points_from_gc_external_context,prior_year_uci_points_from_one_day_external_context,prior_year_uci_points_from_secondary_external_context,prior_year_external_context_available,prior_year_external_source_url,prior_year_external_source_cache_path,prior_year_external_scraped_at,prior_year_external_parse_status,prior_year_external_status,prior_panel_team_name,prior_panel_team_slug,prior_panel_team_class,current_year_uci_points,current_year_racedays,current_year_points_per_raceday,uci_points_delta_post_transfer,racedays_delta_post_transfer,points_per_raceday_delta_post_transfer,prior_team_rank_within_roster,new_team_rank_within_roster,old_team_rank,old_team_total_uci_points,old_team_n_riders_150,old_team_depth_rank,new_team_rank,new_team_total_uci_points,new_team_n_riders_150,new_team_depth_rank,new_team_avg_points_per_raceday,new_team_median_points_per_raceday,new_team_points_per_rider_raceday,share_of_new_team_points_at_join,prior_vs_new_team_avg_ppr_ratio,new_team_archetype_anchor_count,new_team_archetype_engine_count,new_team_archetype_banker_count,new_team_top1_share,new_team_top3_share,new_team_top5_share,matched_intra_proteam_transfer_file,pts_carried,uci_pts_from,uci_pts_to,pts_in,n_in,pts_out,n_out,net_pts_delta,net_n_delta,rank_change,pts_change,team_delta_rank_within_year,team_delta_total_pts,profile_source_url,profile_source_cache_path,profile_scraped_at,source_url,source_cache_path,scraped_at,parse_status
eduardo-sepulveda,SEPÚLVEDA Eduardo,2020,2021,Movistar Team,movistar-team-2020,WT,,False,,,Androni Giocattoli - Sidermec,androni-giocattoli-sidermec-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1991-06-13,29.56,29.56,gc,1709.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,23.0,46.0,0.5,external_results_page,46.0,46.0,44.0,0.0,0.0,1.0,3.0,0.9565217391304348,0.06521739130434782,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,external_results_page,True,23.0,45.0,46.0,46.0,46.0,44.0,0.0,0.0,1.0,3.0,0.0,23.0,0.0,0.0,True,https://www.procyclingstats.com/rider/eduardo-sepulveda/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/eduardo-sepulveda-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,275.0,66.0,4.166666666666667,252.0,20.0,3.666666666666667,,2,,,,,8,2018.0,3,10.0,1.583703416666667,1.1142855,1.826244,0.011397423191278493,0.31571567929832817,0,0,1,0.168979,0.431616,0.569872,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/eduardo-sepulveda,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/eduardo-sepulveda.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/eduardo-sepulveda,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/eduardo-sepulveda.md,2026-04-12T17:13:03+00:00,ok
filippo-tagliani,TAGLIANI Filippo,2020,2021,Zalf Euromobil Désirée Fior,zalf-euromobil-desiree-fior-2020,CLUB,,False,,,Androni Giocattoli - Sidermec,androni-giocattoli-sidermec-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1995-08-14,25.39,25.39,sprint,140.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,5.0,0.0,external_results_page,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/filippo-tagliani/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/filippo-tagliani-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,50.0,59.0,0.847457627118644,50.0,54.0,0.847457627118644,,12,,,,,8,2018.0,3,10.0,1.583703416666667,1.1142855,1.826244,0.0,0.0,0,0,1,0.168979,0.431616,0.569872,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/filippo-tagliani,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/filippo-tagliani.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/filippo-tagliani,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/filippo-tagliani.md,2026-04-12T17:13:03+00:00,ok
manuele-tarozzi,TAROZZI Manuele,2020,2021,#inEmiliaRomagna Cycling Team,inemiliaromagna-cycling-team-2020,CLUB,,False,,,Androni Giocattoli - Sidermec,androni-giocattoli-sidermec-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1998-06-20,22.54,22.54,gc,184.0,club_origin,False,1.0,3.0,2.0,step_up,3.0,10.0,0.3,external_results_page,10.0,10.0,10.0,0.0,0.0,2.0,1.0,1.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,3.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,True,https://www.procyclingstats.com/rider/manuele-tarozzi/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/manuele-tarozzi-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,0.0,12.0,0.0,-3.0,2.0,-0.3,,22,,,,,8,2018.0,3,10.0,1.583703416666667,1.1142855,1.826244,0.0014866204162537165,0.18942940757899687,0,0,1,0.168979,0.431616,0.569872,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/manuele-tarozzi,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/manuele-tarozzi.md,2026-04-12T17:20:56+00:00,https://www.procyclingstats.com/rider/manuele-tarozzi,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/manuele-tarozzi.md,2026-04-12T17:20:56+00:00,ok
natnael-tesfatsion,TESFATSION Natnael,2020,2021,NTT Continental Cycling Team,ntt-continental-cycling-team-2020,CT,,False,,,Androni Giocattoli - Sidermec,androni-giocattoli-sidermec-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1999-05-23,21.61,21.61,hills,1078.0,continental_origin,False,2.0,3.0,1.0,step_up,268.0,25.0,10.72,external_results_page,25.0,24.0,22.0,5.0,7.0,17.0,5.0,0.9166666666666666,0.2,31.0,210.0,0.0,0.0,0.12863070539419086,0.8713692946058091,0.0,0.0,True,True,False,True,external_results_page,True,268.0,234.0,25.0,25.0,24.0,22.0,5.0,7.0,17.0,5.0,31.0,210.0,0.0,0.0,True,https://www.procyclingstats.com/rider/natnael-tesfatsion/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/natnael-tesfatsion-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,131.0,57.0,2.2982456140350878,-137.0,32.0,-8.421754385964913,,5,,,,,8,2018.0,3,10.0,1.583703416666667,1.1142855,1.826244,0.13280475718533202,6.768944164156156,0,0,1,0.168979,0.431616,0.569872,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/natnael-tesfatsion,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/natnael-tesfatsion.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/natnael-tesfatsion,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/natnael-tesfatsion.md,2026-04-12T17:22:27+00:00,ok
marti-vigo-del-arco,VIGO Martí,2020,2021,Telco'm - On Clima - Osés,telco-m-on-clima-oses-2020,CLUB,,False,,,Androni Giocattoli - Sidermec,androni-giocattoli-sidermec-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1997-12-22,23.03,23.03,gc,0.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,0.0,,external_results_page,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/marti-vigo-del-arco/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/marti-vigo-del-arco-2020.md,2026-04-13T02:35:33+00:00,partial,no_rows,,,,0.0,19.0,0.0,0.0,19.0,,,24,,,,,8,2018.0,3,10.0,1.583703416666667,1.1142855,1.826244,0.0,,0,0,1,0.168979,0.431616,0.569872,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/marti-vigo-del-arco,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/marti-vigo-del-arco.md,2026-04-12T17:21:51+00:00,https://www.procyclingstats.com/rider/marti-vigo-del-arco,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/marti-vigo-del-arco.md,2026-04-12T17:21:51+00:00,ok
samuele-zambelli,ZAMBELLI Samuele,2020,2021,Iseo Serrature - Rime - Carnovali,iseo-serrature-rime-carnovali-2020,CT,,False,,,Androni Giocattoli - Sidermec,androni-giocattoli-sidermec-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1998-04-02,22.75,22.75,sprint,166.0,continental_origin,False,2.0,3.0,1.0,step_up,0.0,21.0,0.0,external_results_page,21.0,21.0,19.0,0.0,0.0,3.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,21.0,21.0,21.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/samuele-zambelli/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/samuele-zambelli-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,5.0,25.0,0.2,5.0,4.0,0.2,,20,,,,,8,2018.0,3,10.0,1.583703416666667,1.1142855,1.826244,0.0,0.0,0,0,1,0.168979,0.431616,0.569872,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/samuele-zambelli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/samuele-zambelli.md,2026-04-12T17:25:49+00:00,https://www.procyclingstats.com/rider/samuele-zambelli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/samuele-zambelli.md,2026-04-12T17:25:49+00:00,ok
nicola-bagioli,BAGIOLI Nicola,2020,2021,Androni Giocattoli - Sidermec,androni-sidermec-bottecchia-2020,PRT,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1995-02-19,25.87,25.87,oneday,316.0,proteam_origin,False,3.0,3.0,0.0,lateral,78.0,14.0,5.571428571428571,external_results_page,14.0,14.0,9.0,0.0,0.0,1.0,3.0,0.6428571428571429,0.21428571428571427,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,78.0,55.0,14.0,14.0,14.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,78.0,0.0,True,https://www.procyclingstats.com/rider/nicola-bagioli/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/nicola-bagioli-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,0.0,45.0,0.0,-78.0,31.0,-5.571428571428571,,22,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.02402217431475208,2.678913925045464,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/nicola-bagioli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/nicola-bagioli.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/nicola-bagioli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/nicola-bagioli.md,2026-04-12T17:22:27+00:00,ok
alan-boileau,BOILEAU Alan,2020,2021,VC Pays de Loudéac,vc-pays-de-loudeac-2020,CLUB,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1999-06-25,21.52,21.52,hills,111.0,club_origin,False,1.0,3.0,2.0,step_up,16.0,9.0,1.7777777777777777,external_results_page,9.0,9.0,8.0,0.0,4.0,7.0,2.0,0.8888888888888888,0.2222222222222222,1.0,15.0,0.0,0.0,0.0625,0.9375,0.0,0.0,False,False,False,True,external_results_page,True,16.0,14.0,9.0,9.0,9.0,8.0,0.0,4.0,7.0,2.0,1.0,15.0,0.0,0.0,True,https://www.procyclingstats.com/rider/alan-boileau/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/alan-boileau-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,118.0,54.0,2.185185185185185,102.0,45.0,0.40740740740740744,,9,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.004927625500461965,0.8548101413250482,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/alan-boileau,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/alan-boileau.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/alan-boileau,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/alan-boileau.md,2026-04-12T17:08:57+00:00,ok
franck-bonnamour,BONNAMOUR Franck,2020,2021,Team Arkéa Samsic,team-arkea-samsic-2020,PRT,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1995-06-20,25.54,25.54,hills,556.0,proteam_origin,False,3.0,3.0,0.0,lateral,40.0,30.0,1.3333333333333333,external_results_page,30.0,30.0,25.0,0.0,0.0,4.0,5.0,0.8333333333333334,0.16666666666666666,0.0,10.0,30.0,0.0,0.0,0.25,0.75,0.0,False,False,False,True,external_results_page,True,40.0,47.0,30.0,30.0,30.0,25.0,0.0,0.0,4.0,5.0,0.0,10.0,30.0,0.0,True,https://www.procyclingstats.com/rider/franck-bonnamour/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/franck-bonnamour-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,566.0,70.0,8.085714285714285,526.0,40.0,6.752380952380952,,1,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.012319063751154912,0.6411076059937861,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/franck-bonnamour,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/franck-bonnamour.md,2026-04-12T17:13:33+00:00,https://www.procyclingstats.com/rider/franck-bonnamour,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/franck-bonnamour.md,2026-04-12T17:13:33+00:00,ok
florian-dauphin,DAUPHIN Florian,2020,2021,Sojasun Espoir - ACNC,sojasun-espoir-acnc-2020,CLUB,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1999-04-06,21.74,21.74,sprint,246.0,development_origin,True,1.0,3.0,2.0,step_up,50.0,3.0,16.666666666666668,external_results_page,3.0,3.0,2.0,0.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,50.0,7.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,50.0,0.0,True,https://www.procyclingstats.com/rider/florian-dauphin/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/florian-dauphin-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,9.0,24.0,0.375,-41.0,21.0,-16.291666666666668,,18,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.015398829688943641,8.013845074922328,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/florian-dauphin,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/florian-dauphin.md,2026-04-12T17:13:08+00:00,https://www.procyclingstats.com/rider/florian-dauphin,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/florian-dauphin.md,2026-04-12T17:13:08+00:00,ok
thibault-ferasse,FERASSE Thibault,2020,2021,Natura4Ever - Roubaix Lille Métropole,natura4ever-roubaix-lille-metropole-2020,CT,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1994-09-12,26.31,26.31,oneday,322.0,continental_origin,False,2.0,3.0,1.0,step_up,9.0,33.0,0.2727272727272727,external_results_page,33.0,33.0,30.0,0.0,0.0,1.0,3.0,0.9090909090909091,0.09090909090909091,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,False,False,False,True,external_results_page,True,9.0,5.0,33.0,33.0,33.0,30.0,0.0,0.0,1.0,3.0,0.0,3.0,6.0,0.0,True,https://www.procyclingstats.com/rider/thibault-ferasse/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/thibault-ferasse-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,96.0,54.0,1.7777777777777777,87.0,21.0,1.505050505050505,,12,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.002771789344009855,0.13113564668054717,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/thibault-ferasse,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/thibault-ferasse.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/thibault-ferasse,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/thibault-ferasse.md,2026-04-12T17:27:19+00:00,ok
jonathan-hivert,HIVERT Jonathan,2020,2021,Team Total Direct Energie,team-total-direct-energie-2020,PRT,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1985-03-23,35.78,35.78,oneday,1771.0,proteam_origin,False,3.0,3.0,0.0,lateral,38.0,61.0,0.6229508196721312,external_results_page,61.0,61.0,54.0,0.0,0.0,0.0,3.0,0.8852459016393442,0.04918032786885246,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,38.0,54.0,61.0,61.0,61.0,54.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,0.0,True,https://www.procyclingstats.com/rider/jonathan-hivert/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/jonathan-hivert-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,82.0,66.0,1.2424242424242424,44.0,5.0,0.6194734227521113,,13,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.011703110563597166,0.29953388148890014,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/jonathan-hivert,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jonathan-hivert.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/jonathan-hivert,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jonathan-hivert.md,2026-04-12T17:18:40+00:00,ok
quentin-jauregui,JAUREGUI Quentin,2020,2021,AG2R La Mondiale,ag2r-la-mondiale-2020,WT,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1994-04-22,26.7,26.7,oneday,556.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,33.0,38.0,0.868421052631579,external_results_page,38.0,38.0,35.0,0.0,0.0,1.0,4.0,0.9210526315789473,0.10526315789473684,0.0,8.0,25.0,0.0,0.0,0.24242424242424243,0.7575757575757576,0.0,False,False,False,True,external_results_page,True,33.0,34.0,38.0,38.0,38.0,35.0,0.0,0.0,1.0,4.0,0.0,8.0,25.0,0.0,True,https://www.procyclingstats.com/rider/quentin-jauregui/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/quentin-jauregui-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,0.0,14.0,0.0,-33.0,-24.0,-0.868421052631579,,23,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.010163227594702803,0.41756350653542657,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/quentin-jauregui,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/quentin-jauregui.md,2026-04-12T17:23:47+00:00,https://www.procyclingstats.com/rider/quentin-jauregui,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/quentin-jauregui.md,2026-04-12T17:23:47+00:00,ok
adrien-lagree,LAGRÉE Adrien,2020,2021,VC Pays de Loudéac,vc-pays-de-loudeac-2020,CLUB,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1997-04-25,23.69,23.69,tt,18.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,0.0,,external_results_page,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/adrien-lagree/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/adrien-lagree-2020.md,2026-04-13T02:35:32+00:00,partial,no_rows,,,,3.0,24.0,0.125,3.0,24.0,,,21,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.0,,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/adrien-lagree,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/adrien-lagree.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/adrien-lagree,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/adrien-lagree.md,2026-04-12T17:08:57+00:00,ok
axel-laurance,LAURANCE Axel,2020,2021,VC Pays de Loudéac,vc-pays-de-loudeac-2020,CLUB,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,2001-04-13,19.72,19.72,hills,1204.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,8.0,0.0,external_results_page,8.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/axel-laurance/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/axel-laurance-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,0.0,30.0,0.0,0.0,22.0,0.0,,24,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.0,0.0,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/axel-laurance,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/axel-laurance.md,2026-04-12T17:09:22+00:00,https://www.procyclingstats.com/rider/axel-laurance,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/axel-laurance.md,2026-04-12T17:09:22+00:00,ok
cyril-lemoine,LEMOINE Cyril,2020,2021,Cofidis,cofidis-2020,WT,,False,,,B&B Hotels p/b KTM,b-b-hotels-pb-ktm-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1983-03-03,37.83,37.83,tt,962.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,42.0,42.0,1.0,external_results_page,42.0,42.0,40.0,0.0,0.0,1.0,6.0,0.9523809523809523,0.14285714285714285,0.0,11.0,31.0,0.0,0.0,0.2619047619047619,0.7380952380952381,0.0,False,False,False,True,external_results_page,True,42.0,40.0,42.0,42.0,42.0,40.0,0.0,0.0,1.0,6.0,0.0,11.0,31.0,0.0,True,https://www.procyclingstats.com/rider/cyril-lemoine/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/cyril-lemoine-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,81.0,43.0,1.8837209302325582,39.0,1.0,0.8837209302325582,,14,,,,,4,3247.0,5,5.0,2.079734074074074,1.242424,2.591381,0.012935016938712659,0.48083070449533966,0,1,2,0.174315,0.507854,0.636588,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/cyril-lemoine,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/cyril-lemoine.md,2026-04-12T17:12:01+00:00,https://www.procyclingstats.com/rider/cyril-lemoine,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/cyril-lemoine.md,2026-04-12T17:12:01+00:00,ok
